time;LAT;LON;GSPEED;CRS
82.431;199.74309592600912;5.32054088730365;34.884;-0.27891345454545446
82.533;199.52130523324013;6.423286654986441;34.632;-0.2830587272727278
82.635;199.2874380433932;7.529275234322995;34.668;-0.3387069090909087
82.737;199.01112039014697;8.62182451505214;34.596;-0.32782381818181794
82.838;198.6713094720617;9.719003734178841;34.416;-0.3646085454545455
82.937;198.3194220419973;10.819425784051418;34.379999999999995;-0.4029090909090914
83.037;197.87366735748947;11.907795694191009;34.272;-0.41784963636363687
83.149;197.39753875881433;12.979483623057604;34.056;-0.47680890909090917
83.246;196.85791686270386;14.055801531299949;33.948;-0.5071369090909095
83.347;196.27895484864712;15.130263979546726;33.948;-0.5360112727272724
83.45;195.66650848742574;16.176460680551827;34.056;-0.5845190909090909
83.548;194.9936792049557;17.23887117486447;33.552;-0.5972298181818184
83.651;194.3025525547564;18.28135697869584;33.768;-0.6440225454545456
83.754;193.50859236437827;19.32661722227931;33.552;-0.6723658181818182
83.852;192.73256457597017;20.342224584892392;33.336;-0.6995269090909088
83.953;191.93238361552358;21.36431756336242;33.407999999999994;-0.7347979999999996
84.053;191.09871824737638;22.358144800178707;33.047999999999995;-0.7505830909090905
84.167;190.23778928723186;23.34687386872247;33.192;-0.7783243636363636
84.272;189.358562909998;24.315678243525326;33.012;-0.8009316363636365
84.367;188.46414951886982;25.2761417129077;32.832;-0.8205536363636363
84.466;187.539362099953;26.219923219177872;32.94;-0.8447383636363631
84.566;186.58731105737388;27.15860655484721;32.616;-0.8610232727272732
84.671;185.6473365984857;28.094047291669995;32.58;-0.8810869090909095
84.774;184.68906470108777;29.009563316591084;32.436;-0.8889563636363639
84.876;183.7187161752954;29.928322229068726;32.327999999999996;-0.8948425454545454
84.972;182.74525721464306;30.835497475229204;32.184;-0.9070181818181823
85.085;181.77179823536426;31.742672861088067;32.076;-0.9161821818181817
85.179;180.78004179149866;32.629923523403704;32.04;-0.9271818181818182
85.294;179.80036192387342;33.513931575231254;31.823999999999998;-0.9376627272727278
85.388;178.79341839905828;34.39284144761041;31.823999999999998;-0.9393678181818184
85.489;177.79855145234615;35.268508702516556;31.607999999999997;-0.9535950909090906
85.592;176.78849745262414;36.13583502732217;31.499999999999996;-0.956160545454545
85.695;175.7632563849911;36.99482042295858;31.499999999999996;-0.9733780000000004
85.796;174.7469814736396;37.838979388121516;31.319999999999997;-0.991578
85.888;173.71551948785782;38.67479741666466;31.139999999999997;-0.9798505454545452
85.997;172.68405746947974;39.510615568608046;31.139999999999997;-1.0151254545454549
86.106;171.66156159434468;40.33160727843642;30.923999999999996;-1.0018367272727273
